what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415209118645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209120307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209124536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415209124545
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209126538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415209133924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209134203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209136144
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209138148
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209139991
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209140956
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1415209145900
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209145923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209145989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209147945
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209148394
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415209149610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209150969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209164401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415209164409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209167881
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209174017
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209182295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209183999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209184924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209187993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209188772
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209190969
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209191929
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1415209197139
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209197163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209197221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209199543
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209200223
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209227020
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209228674
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209239766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209241558
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415209242876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209246057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209253193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415209253223
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209255211
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209256322
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209259356
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209265422
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209267286
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209268672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209271225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209272002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209272311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209272419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209274148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209275255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209275265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209275362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415209275364
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415209276434
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.debug",1415209281633
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415209289052
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415209289081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209291032
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415209291032
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1415209298379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415209299306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209299460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209300749
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209302289
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209303397
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209304430
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209306741
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415209313440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209314669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209319568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415209319586
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209320502
error,log,,,"Publishing failed with multiple errors",1415209320911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209321056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209322211
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1415209324303
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209324872
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209325498
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209325568
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209326383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209329036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209329921
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1415209332006
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1415209336060
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209338234
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209339250
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209344815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209349567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415209350701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415209353180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209353472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209354901
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209355921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209357268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209358080
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1415209359930
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209362511
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209363511
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1415209368359
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209368378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209368435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209371070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209374674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1415209375470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415209376497
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209377606
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209378880
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209379919
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209385296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209394210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415209400071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415209400947
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1415209404528
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1415209409541
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415209418651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209419993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209428960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415209428974
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209430367
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1415209435509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415209436955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209437225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209438374
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209440713
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209441903
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209442892
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1415209448137
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209448157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209448218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209450535
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209451992
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415209454857
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209461807
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209465700
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209466719
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1415209471802
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209471823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209471893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209473295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209476237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209476947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209480893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209481782
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415209483898
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415209484910
error,log,,,"Server Tomcat v7.0 Server at localhost failed to start.",1415209489966
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209489984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209490049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209491506
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415209495176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209496487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209508825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415209508833
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415209510288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209512022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209512896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415209516351
