what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415238683588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415238685328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415238686954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238707887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238789377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238821972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238823273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238902236
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415238906761
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415238906945
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415238908607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238911603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1415238911628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238914459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238915703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238915825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415238921849
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415238923761
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1415238924751
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415238925922
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415238932362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238933905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238942159
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415238942163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238967361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238972861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415238982466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415239019594
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415239021880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415239025923
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415239025928
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415239027731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415239059273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415239105084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415239122091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1415239122117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415239127898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415239139100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415239187309
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415239190932
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1415239191094
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1415239194862
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415239195750
